ANO;MÊS;UNIDADE DA FEDERAÇÃO;PRODUTO;SEGMENTO;VENDAS
2019;AGO;ESPÍRITO SANTO;ÓLEO DIESEL;CONSUMIDOR FINAL;31982,851
2019;MAI;SERGIPE;ÓLEO DIESEL;CONSUMIDOR FINAL;3941
2019;ABR;SERGIPE;ÓLEO DIESEL;CONSUMIDOR FINAL;3715
2019;MAR;SERGIPE;ÓLEO DIESEL;CONSUMIDOR FINAL;3454
2019;JUN;SERGIPE;ÓLEO DIESEL;CONSUMIDOR FINAL;3244
2019;SET;SERGIPE;ÓLEO DIESEL;CONSUMIDOR FINAL;3876
2019;AGO;SERGIPE;ÓLEO DIESEL;CONSUMIDOR FINAL;3542
2019;JUL;SERGIPE;ÓLEO DIESEL;CONSUMIDOR FINAL;3579
2019;FEV;SERGIPE;ÓLEO DIESEL;CONSUMIDOR FINAL;3745
2019;SET;ALAGOAS;ÓLEO DIESEL;CONSUMIDOR FINAL;6954,1
2019;AGO;ALAGOAS;ÓLEO DIESEL;CONSUMIDOR FINAL;4252,5
2019;JUL;ALAGOAS;ÓLEO DIESEL;CONSUMIDOR FINAL;4056,4
2019;OUT;ALAGOAS;ÓLEO DIESEL;CONSUMIDOR FINAL;9454,45
2019;JAN;SERGIPE;ÓLEO DIESEL;CONSUMIDOR FINAL;4468
2019;DEZ;ALAGOAS;ÓLEO DIESEL;CONSUMIDOR FINAL;9085
2019;NOV;ALAGOAS;ÓLEO DIESEL;CONSUMIDOR FINAL;9305
2019;AGO;BAHIA;ÓLEO DIESEL;CONSUMIDOR FINAL;42065,415
2019;JUL;BAHIA;ÓLEO DIESEL;CONSUMIDOR FINAL;41656,369
2019;JUN;BAHIA;ÓLEO DIESEL;CONSUMIDOR FINAL;34860
2019;SET;BAHIA;ÓLEO DIESEL;CONSUMIDOR FINAL;40018,298
2019;DEZ;BAHIA;ÓLEO DIESEL;CONSUMIDOR FINAL;41187,159
2019;NOV;BAHIA;ÓLEO DIESEL;CONSUMIDOR FINAL;42028,897
2019;OUT;BAHIA;ÓLEO DIESEL;CONSUMIDOR FINAL;43999,83
2019;MAI;BAHIA;ÓLEO DIESEL;CONSUMIDOR FINAL;39034,5
2019;DEZ;SERGIPE;ÓLEO DIESEL;CONSUMIDOR FINAL;4348
2019;NOV;SERGIPE;ÓLEO DIESEL;CONSUMIDOR FINAL;4665,5
2019;OUT;SERGIPE;ÓLEO DIESEL;CONSUMIDOR FINAL;4896,5
2019;JAN;BAHIA;ÓLEO DIESEL;CONSUMIDOR FINAL;39775,972
2019;ABR;BAHIA;ÓLEO DIESEL;CONSUMIDOR FINAL;39790,158
2019;MAR;BAHIA;ÓLEO DIESEL;CONSUMIDOR FINAL;36748,358
2019;FEV;BAHIA;ÓLEO DIESEL;CONSUMIDOR FINAL;35699,572
2019;JUL;RIO DE JANEIRO;ÓLEO DIESEL;CONSUMIDOR FINAL;99963,096
2019;DEZ;SANTA CATARINA;ÓLEO DIESEL;CONSUMIDOR FINAL;14043,5
2019;NOV;SANTA CATARINA;ÓLEO DIESEL;CONSUMIDOR FINAL;14807,199
2019;OUT;SANTA CATARINA;ÓLEO DIESEL;CONSUMIDOR FINAL;16805,057
2019;JAN;RIO GRANDE DO SUL;ÓLEO DIESEL;CONSUMIDOR FINAL;30827,563
2019;ABR;RIO GRANDE DO SUL;ÓLEO DIESEL;CONSUMIDOR FINAL;34276,327
2019;MAR;RIO GRANDE DO SUL;ÓLEO DIESEL;CONSUMIDOR FINAL;31843,89
2019;FEV;RIO GRANDE DO SUL;ÓLEO DIESEL;CONSUMIDOR FINAL;30786,342
2019;SET;SANTA CATARINA;ÓLEO DIESEL;CONSUMIDOR FINAL;15142,447
2019;ABR;SANTA CATARINA;ÓLEO DIESEL;CONSUMIDOR FINAL;14970,662
2019;MAR;SANTA CATARINA;ÓLEO DIESEL;CONSUMIDOR FINAL;14676,5
2019;FEV;SANTA CATARINA;ÓLEO DIESEL;CONSUMIDOR FINAL;13506,5
2019;MAI;SANTA CATARINA;ÓLEO DIESEL;CONSUMIDOR FINAL;15454,151
2019;AGO;SANTA CATARINA;ÓLEO DIESEL;CONSUMIDOR FINAL;15786,501
2019;JUL;SANTA CATARINA;ÓLEO DIESEL;CONSUMIDOR FINAL;15436,574
2019;JUN;SANTA CATARINA;ÓLEO DIESEL;CONSUMIDOR FINAL;13345,555
2019;MAR;MATO GROSSO DO SUL;ÓLEO DIESEL;CONSUMIDOR FINAL;26325,387
2019;FEV;MATO GROSSO DO SUL;ÓLEO DIESEL;CONSUMIDOR FINAL;22707,514
2019;JAN;MATO GROSSO DO SUL;ÓLEO DIESEL;CONSUMIDOR FINAL;22801,148
2019;ABR;MATO GROSSO DO SUL;ÓLEO DIESEL;CONSUMIDOR FINAL;32859,996
2019;JUL;MATO GROSSO DO SUL;ÓLEO DIESEL;CONSUMIDOR FINAL;40318,615
2019;JUN;MATO GROSSO DO SUL;ÓLEO DIESEL;CONSUMIDOR FINAL;38124,868
2019;MAI;MATO GROSSO DO SUL;ÓLEO DIESEL;CONSUMIDOR FINAL;36719,386
2019;DEZ;RIO GRANDE DO SUL;ÓLEO DIESEL;CONSUMIDOR FINAL;33905,503
2019;JUL;RIO GRANDE DO SUL;ÓLEO DIESEL;CONSUMIDOR FINAL;34685,449
2019;JUN;RIO GRANDE DO SUL;ÓLEO DIESEL;CONSUMIDOR FINAL;31389,004
2019;MAI;RIO GRANDE DO SUL;ÓLEO DIESEL;CONSUMIDOR FINAL;33540,639
2019;AGO;RIO GRANDE DO SUL;ÓLEO DIESEL;CONSUMIDOR FINAL;34534,996
2019;NOV;RIO GRANDE DO SUL;ÓLEO DIESEL;CONSUMIDOR FINAL;33894,483
2019;OUT;RIO GRANDE DO SUL;ÓLEO DIESEL;CONSUMIDOR FINAL;35741,334
2019;SET;RIO GRANDE DO SUL;ÓLEO DIESEL;CONSUMIDOR FINAL;32415,88
2019;JUN;SÃO PAULO;ÓLEO DIESEL;CONSUMIDOR FINAL;387403,961
2019;MAI;SÃO PAULO;ÓLEO DIESEL;CONSUMIDOR FINAL;413407,411
2019;ABR;SÃO PAULO;ÓLEO DIESEL;CONSUMIDOR FINAL;355328,255
2019;JUL;SÃO PAULO;ÓLEO DIESEL;CONSUMIDOR FINAL;416273,436
2019;OUT;SÃO PAULO;ÓLEO DIESEL;CONSUMIDOR FINAL;427267,414
2019;SET;SÃO PAULO;ÓLEO DIESEL;CONSUMIDOR FINAL;384841,066
2019;AGO;SÃO PAULO;ÓLEO DIESEL;CONSUMIDOR FINAL;429367,042
2019;MAR;SÃO PAULO;ÓLEO DIESEL;CONSUMIDOR FINAL;299413,691
2019;OUT;RIO DE JANEIRO;ÓLEO DIESEL;CONSUMIDOR FINAL;98938,033
2019;SET;RIO DE JANEIRO;ÓLEO DIESEL;CONSUMIDOR FINAL;93105,399
2019;AGO;RIO DE JANEIRO;ÓLEO DIESEL;CONSUMIDOR FINAL;94232,186
2019;NOV;RIO DE JANEIRO;ÓLEO DIESEL;CONSUMIDOR FINAL;88512,467
2019;FEV;SÃO PAULO;ÓLEO DIESEL;CONSUMIDOR FINAL;271430,36
2019;JAN;SÃO PAULO;ÓLEO DIESEL;CONSUMIDOR FINAL;276631,959
2019;DEZ;RIO DE JANEIRO;ÓLEO DIESEL;CONSUMIDOR FINAL;99228,378
2019;SET;PARANÁ;ÓLEO DIESEL;CONSUMIDOR FINAL;68597,342
2019;AGO;PARANÁ;ÓLEO DIESEL;CONSUMIDOR FINAL;74174,947
2019;JUL;PARANÁ;ÓLEO DIESEL;CONSUMIDOR FINAL;73313,235
2019;OUT;PARANÁ;ÓLEO DIESEL;CONSUMIDOR FINAL;74770,411
2019;JAN;SANTA CATARINA;ÓLEO DIESEL;CONSUMIDOR FINAL;13389,94
2019;DEZ;PARANÁ;ÓLEO DIESEL;CONSUMIDOR FINAL;53107,227
2019;NOV;PARANÁ;ÓLEO DIESEL;CONSUMIDOR FINAL;60946,924
2019;JUN;PARANÁ;ÓLEO DIESEL;CONSUMIDOR FINAL;67677,039
2019;JAN;PARANÁ;ÓLEO DIESEL;CONSUMIDOR FINAL;55882,855
2019;DEZ;SÃO PAULO;ÓLEO DIESEL;CONSUMIDOR FINAL;270148,861
2019;NOV;SÃO PAULO;ÓLEO DIESEL;CONSUMIDOR FINAL;342869,653
2019;FEV;PARANÁ;ÓLEO DIESEL;CONSUMIDOR FINAL;54103,638
2019;MAI;PARANÁ;ÓLEO DIESEL;CONSUMIDOR FINAL;68915,548
2019;ABR;PARANÁ;ÓLEO DIESEL;CONSUMIDOR FINAL;66038,996
2019;MAR;PARANÁ;ÓLEO DIESEL;CONSUMIDOR FINAL;60367,046
2019;ABR;PARANÁ;ÓLEO DIESEL;TRR;89621,255
2019;MAR;PARANÁ;ÓLEO DIESEL;TRR;98292,54
2019;FEV;PARANÁ;ÓLEO DIESEL;TRR;93223,576
2019;MAI;PARANÁ;ÓLEO DIESEL;TRR;84061,886
2019;AGO;PARANÁ;ÓLEO DIESEL;TRR;101994,785
2019;JUL;PARANÁ;ÓLEO DIESEL;TRR;99755,367
2019;JUN;PARANÁ;ÓLEO DIESEL;TRR;92653,731
2019;JAN;PARANÁ;ÓLEO DIESEL;TRR;89824,038
2019;AGO;SÃO PAULO;ÓLEO DIESEL;TRR;154798,413
2019;JUL;SÃO PAULO;ÓLEO DIESEL;TRR;150564,74
2019;JUN;SÃO PAULO;ÓLEO DIESEL;TRR;132527,541
2019;SET;SÃO PAULO;ÓLEO DIESEL;TRR;140134,22
2019;DEZ;SÃO PAULO;ÓLEO DIESEL;TRR;105826,88
2019;NOV;SÃO PAULO;ÓLEO DIESEL;TRR;133101,93
2019;OUT;SÃO PAULO;ÓLEO DIESEL;TRR;158678,11
2019;JUL;SANTA CATARINA;ÓLEO DIESEL;TRR;64948,303
2019;JUN;SANTA CATARINA;ÓLEO DIESEL;TRR;57696,855
2019;MAI;SANTA CATARINA;ÓLEO DIESEL;TRR;60900,796
2019;AGO;SANTA CATARINA;ÓLEO DIESEL;TRR;65967,057
2019;NOV;SANTA CATARINA;ÓLEO DIESEL;TRR;59355,665
2019;OUT;SANTA CATARINA;ÓLEO DIESEL;TRR;66719,9
2019;SET;SANTA CATARINA;ÓLEO DIESEL;TRR;58804,564
2019;ABR;SANTA CATARINA;ÓLEO DIESEL;TRR;63629,042
2019;NOV;PARANÁ;ÓLEO DIESEL;TRR;83400,916
2019;OUT;PARANÁ;ÓLEO DIESEL;TRR;105061,069
2019;SET;PARANÁ;ÓLEO DIESEL;TRR;94449,235
2019;DEZ;PARANÁ;ÓLEO DIESEL;TRR;63028,346
2019;MAR;SANTA CATARINA;ÓLEO DIESEL;TRR;65019,738
2019;FEV;SANTA CATARINA;ÓLEO DIESEL;TRR;56662,767
2019;JAN;SANTA CATARINA;ÓLEO DIESEL;TRR;56974,708
2019;OUT;ESPÍRITO SANTO;ÓLEO DIESEL;TRR;12675,5
2019;SET;ESPÍRITO SANTO;ÓLEO DIESEL;TRR;12607
2019;AGO;ESPÍRITO SANTO;ÓLEO DIESEL;TRR;12848,5
2019;NOV;ESPÍRITO SANTO;ÓLEO DIESEL;TRR;10349,5
2019;FEV;RIO DE JANEIRO;ÓLEO DIESEL;TRR;19037,404
2019;JAN;RIO DE JANEIRO;ÓLEO DIESEL;TRR;19985,502
2019;DEZ;ESPÍRITO SANTO;ÓLEO DIESEL;TRR;9421
2019;JUL;ESPÍRITO SANTO;ÓLEO DIESEL;TRR;12564
2019;FEV;ESPÍRITO SANTO;ÓLEO DIESEL;TRR;11748
2019;JAN;ESPÍRITO SANTO;ÓLEO DIESEL;TRR;11381
2019;DEZ;MINAS GERAIS;ÓLEO DIESEL;TRR;54895,792
2019;MAR;ESPÍRITO SANTO;ÓLEO DIESEL;TRR;10777
2019;JUN;ESPÍRITO SANTO;ÓLEO DIESEL;TRR;11077,5
2019;MAI;ESPÍRITO SANTO;ÓLEO DIESEL;TRR;13155
2019;ABR;ESPÍRITO SANTO;ÓLEO DIESEL;TRR;12231,636
2019;JAN;SÃO PAULO;ÓLEO DIESEL;TRR;124068,23
2019;DEZ;RIO DE JANEIRO;ÓLEO DIESEL;TRR;20246,479
2019;NOV;RIO DE JANEIRO;ÓLEO DIESEL;TRR;20581,787
2019;FEV;SÃO PAULO;ÓLEO DIESEL;TRR;126447,476
2019;MAI;SÃO PAULO;ÓLEO DIESEL;TRR;143251,607
2019;ABR;SÃO PAULO;ÓLEO DIESEL;TRR;138269,362
2019;MAR;SÃO PAULO;ÓLEO DIESEL;TRR;135935,151
2019;OUT;RIO DE JANEIRO;ÓLEO DIESEL;TRR;23527,092
2019;MAI;RIO DE JANEIRO;ÓLEO DIESEL;TRR;21247,326
2019;ABR;RIO DE JANEIRO;ÓLEO DIESEL;TRR;20343,623
2019;MAR;RIO DE JANEIRO;ÓLEO DIESEL;TRR;17963,483
2019;JUN;RIO DE JANEIRO;ÓLEO DIESEL;TRR;19840,355
2019;SET;RIO DE JANEIRO;ÓLEO DIESEL;TRR;20373,736
2019;AGO;RIO DE JANEIRO;ÓLEO DIESEL;TRR;22579,28
2019;JUL;RIO DE JANEIRO;ÓLEO DIESEL;TRR;22124,731
2019;DEZ;SANTA CATARINA;ÓLEO DIESEL;TRR;49533,051
2019;MAI;GOIÁS;ÓLEO DIESEL;TRR;23136,06
2019;ABR;GOIÁS;ÓLEO DIESEL;TRR;20425,36
2019;MAR;GOIÁS;ÓLEO DIESEL;TRR;28567,9
2019;JUN;GOIÁS;ÓLEO DIESEL;TRR;29490,313
2019;SET;GOIÁS;ÓLEO DIESEL;TRR;27146,897
2019;AGO;GOIÁS;ÓLEO DIESEL;TRR;28867,913
2019;JUL;GOIÁS;ÓLEO DIESEL;TRR;37106,11
2019;FEV;GOIÁS;ÓLEO DIESEL;TRR;36780,08
2019;SET;MATO GROSSO;ÓLEO DIESEL;TRR;71818,649
2019;AGO;MATO GROSSO;ÓLEO DIESEL;TRR;78701,618
2019;JUL;MATO GROSSO;ÓLEO DIESEL;TRR;90265,52
2019;OUT;MATO GROSSO;ÓLEO DIESEL;TRR;91418,387
2019;JAN;GOIÁS;ÓLEO DIESEL;TRR;30526,4
2019;DEZ;MATO GROSSO;ÓLEO DIESEL;TRR;43749,078
2019;NOV;MATO GROSSO;ÓLEO DIESEL;TRR;58569,8
2019;AGO;DISTRITO FEDERAL;ÓLEO DIESEL;TRR;578
2019;JUL;DISTRITO FEDERAL;ÓLEO DIESEL;TRR;515
2019;JUN;DISTRITO FEDERAL;ÓLEO DIESEL;TRR;425
2019;SET;DISTRITO FEDERAL;ÓLEO DIESEL;TRR;543
2019;DEZ;DISTRITO FEDERAL;ÓLEO DIESEL;TRR;663
2019;NOV;DISTRITO FEDERAL;ÓLEO DIESEL;TRR;790
2019;OUT;DISTRITO FEDERAL;ÓLEO DIESEL;TRR;836
2019;MAI;DISTRITO FEDERAL;ÓLEO DIESEL;TRR;403
2019;DEZ;GOIÁS;ÓLEO DIESEL;TRR;14162,356
2019;NOV;GOIÁS;ÓLEO DIESEL;TRR;24550,98
2019;OUT;GOIÁS;ÓLEO DIESEL;TRR;33564,286
2019;JAN;DISTRITO FEDERAL;ÓLEO DIESEL;TRR;596
2019;ABR;DISTRITO FEDERAL;ÓLEO DIESEL;TRR;547
2019;MAR;DISTRITO FEDERAL;ÓLEO DIESEL;TRR;690
2019;FEV;DISTRITO FEDERAL;ÓLEO DIESEL;TRR;831
2019;NOV;RIO GRANDE DO SUL;ÓLEO DIESEL;TRR;111765,495
2019;OUT;RIO GRANDE DO SUL;ÓLEO DIESEL;TRR;105815,249
2019;SET;RIO GRANDE DO SUL;ÓLEO DIESEL;TRR;93390,133
2019;DEZ;RIO GRANDE DO SUL;ÓLEO DIESEL;TRR;76929,322
2019;MAR;MATO GROSSO DO SUL;ÓLEO DIESEL;TRR;37854,009
2019;FEV;MATO GROSSO DO SUL;ÓLEO DIESEL;TRR;47508,18
2019;JAN;MATO GROSSO DO SUL;ÓLEO DIESEL;TRR;34440,429
2019;AGO;RIO GRANDE DO SUL;ÓLEO DIESEL;TRR;94082,651
2019;MAR;RIO GRANDE DO SUL;ÓLEO DIESEL;TRR;137393,783
2019;FEV;RIO GRANDE DO SUL;ÓLEO DIESEL;TRR;83952,062
2019;JAN;RIO GRANDE DO SUL;ÓLEO DIESEL;TRR;71427,991
2019;ABR;RIO GRANDE DO SUL;ÓLEO DIESEL;TRR;117094,081
2019;JUL;RIO GRANDE DO SUL;ÓLEO DIESEL;TRR;78559,125
2019;JUN;RIO GRANDE DO SUL;ÓLEO DIESEL;TRR;80878,891
2019;MAI;RIO GRANDE DO SUL;ÓLEO DIESEL;TRR;80899,113
2019;FEV;MATO GROSSO;ÓLEO DIESEL;TRR;99431,498
2019;JAN;MATO GROSSO;ÓLEO DIESEL;TRR;95120,4
2019;DEZ;MATO GROSSO DO SUL;ÓLEO DIESEL;TRR;23070,783
2019;MAR;MATO GROSSO;ÓLEO DIESEL;TRR;64817,6
2019;JUN;MATO GROSSO;ÓLEO DIESEL;TRR;87477,15
2019;MAI;MATO GROSSO;ÓLEO DIESEL;TRR;57441,6
2019;ABR;MATO GROSSO;ÓLEO DIESEL;TRR;43276,89
2019;NOV;MATO GROSSO DO SUL;ÓLEO DIESEL;TRR;33872,573
2019;JUN;MATO GROSSO DO SUL;ÓLEO DIESEL;TRR;33774,699
2019;MAI;MATO GROSSO DO SUL;ÓLEO DIESEL;TRR;30213,54
2019;ABR;MATO GROSSO DO SUL;ÓLEO DIESEL;TRR;28607,218
2019;JUL;MATO GROSSO DO SUL;ÓLEO DIESEL;TRR;48914,337
2019;OUT;MATO GROSSO DO SUL;ÓLEO DIESEL;TRR;43594,399
2019;SET;MATO GROSSO DO SUL;ÓLEO DIESEL;TRR;35684,857
2019;AGO;MATO GROSSO DO SUL;ÓLEO DIESEL;TRR;46734,344
2019;NOV;MINAS GERAIS;ÓLEO DIESEL;TRR;67585,303
2019;FEV;RIO GRANDE DO NORTE;ÓLEO DIESEL;TRR;758
2019;JAN;RIO GRANDE DO NORTE;ÓLEO DIESEL;TRR;995
2019;DEZ;CEARÁ;ÓLEO DIESEL;TRR;0
2019;MAR;RIO GRANDE DO NORTE;ÓLEO DIESEL;TRR;797
2019;JUN;RIO GRANDE DO NORTE;ÓLEO DIESEL;TRR;807
2019;MAI;RIO GRANDE DO NORTE;ÓLEO DIESEL;TRR;946
2019;ABR;RIO GRANDE DO NORTE;ÓLEO DIESEL;TRR;720
2019;NOV;CEARÁ;ÓLEO DIESEL;TRR;0
2019;JUN;CEARÁ;ÓLEO DIESEL;TRR;0
2019;MAI;CEARÁ;ÓLEO DIESEL;TRR;0
2019;ABR;CEARÁ;ÓLEO DIESEL;TRR;0
2019;JUL;CEARÁ;ÓLEO DIESEL;TRR;0
2019;OUT;CEARÁ;ÓLEO DIESEL;TRR;0
2019;SET;CEARÁ;ÓLEO DIESEL;TRR;0
2019;AGO;CEARÁ;ÓLEO DIESEL;TRR;0
2019;MAI;PARAÍBA;ÓLEO DIESEL;TRR;0
2019;ABR;PARAÍBA;ÓLEO DIESEL;TRR;0
2019;MAR;PARAÍBA;ÓLEO DIESEL;TRR;0
2019;JUN;PARAÍBA;ÓLEO DIESEL;TRR;0
2019;SET;PARAÍBA;ÓLEO DIESEL;TRR;0
2019;AGO;PARAÍBA;ÓLEO DIESEL;TRR;0
2019;JUL;PARAÍBA;ÓLEO DIESEL;TRR;0
2019;FEV;PARAÍBA;ÓLEO DIESEL;TRR;0
2019;SET;RIO GRANDE DO NORTE;ÓLEO DIESEL;TRR;701
2019;AGO;RIO GRANDE DO NORTE;ÓLEO DIESEL;TRR;764
2019;JUL;RIO GRANDE DO NORTE;ÓLEO DIESEL;TRR;784
2019;OUT;RIO GRANDE DO NORTE;ÓLEO DIESEL;TRR;947
2019;JAN;PARAÍBA;ÓLEO DIESEL;TRR;0
2019;DEZ;RIO GRANDE DO NORTE;ÓLEO DIESEL;TRR;939
2019;NOV;RIO GRANDE DO NORTE;ÓLEO DIESEL;TRR;767
2019;AGO;MARANHÃO;ÓLEO DIESEL;TRR;3618
2019;JUL;MARANHÃO;ÓLEO DIESEL;TRR;4207
2019;JUN;MARANHÃO;ÓLEO DIESEL;TRR;3244
2019;SET;MARANHÃO;ÓLEO DIESEL;TRR;3239
2019;DEZ;MARANHÃO;ÓLEO DIESEL;TRR;3112
2019;NOV;MARANHÃO;ÓLEO DIESEL;TRR;3973
2019;OUT;MARANHÃO;ÓLEO DIESEL;TRR;4005
2019;MAI;MARANHÃO;ÓLEO DIESEL;TRR;2445
2019;DEZ;TOCANTINS;ÓLEO DIESEL;TRR;2159
2019;NOV;TOCANTINS;ÓLEO DIESEL;TRR;2846,5
2019;OUT;TOCANTINS;ÓLEO DIESEL;TRR;3667,6
2019;JAN;MARANHÃO;ÓLEO DIESEL;TRR;2715
2019;ABR;MARANHÃO;ÓLEO DIESEL;TRR;2654
2019;MAR;MARANHÃO;ÓLEO DIESEL;TRR;5511
2019;FEV;MARANHÃO;ÓLEO DIESEL;TRR;4319
2019;NOV;PIAUÍ;ÓLEO DIESEL;TRR;5701,1
2019;OUT;PIAUÍ;ÓLEO DIESEL;TRR;4982
2019;SET;PIAUÍ;ÓLEO DIESEL;TRR;3676,4
2019;DEZ;PIAUÍ;ÓLEO DIESEL;TRR;4736
2019;MAR;CEARÁ;ÓLEO DIESEL;TRR;0
2019;FEV;CEARÁ;ÓLEO DIESEL;TRR;0
2019;JAN;CEARÁ;ÓLEO DIESEL;TRR;0
2019;AGO;PIAUÍ;ÓLEO DIESEL;TRR;4292
2019;MAR;PIAUÍ;ÓLEO DIESEL;TRR;5574,1
2019;FEV;PIAUÍ;ÓLEO DIESEL;TRR;3405
2019;JAN;PIAUÍ;ÓLEO DIESEL;TRR;3021,5
2019;ABR;PIAUÍ;ÓLEO DIESEL;TRR;7152,7
2019;JUL;PIAUÍ;ÓLEO DIESEL;TRR;4340
2019;JUN;PIAUÍ;ÓLEO DIESEL;TRR;4221
2019;MAI;PIAUÍ;ÓLEO DIESEL;TRR;3975,5
2019;OUT;PARAÍBA;ÓLEO DIESEL;TRR;0
2019;MAR;BAHIA;ÓLEO DIESEL;TRR;26475
2019;FEV;BAHIA;ÓLEO DIESEL;TRR;19856
2019;JAN;BAHIA;ÓLEO DIESEL;TRR;18985
2019;ABR;BAHIA;ÓLEO DIESEL;TRR;30471,605
2019;JUL;BAHIA;ÓLEO DIESEL;TRR;25873,203
2019;JUN;BAHIA;ÓLEO DIESEL;TRR;21489
2019;MAI;BAHIA;ÓLEO DIESEL;TRR;23133,5
2019;DEZ;SERGIPE;ÓLEO DIESEL;TRR;1080
2019;JUL;SERGIPE;ÓLEO DIESEL;TRR;896
2019;JUN;SERGIPE;ÓLEO DIESEL;TRR;732
2019;MAI;SERGIPE;ÓLEO DIESEL;TRR;996
2019;AGO;SERGIPE;ÓLEO DIESEL;TRR;1026
2019;NOV;SERGIPE;ÓLEO DIESEL;TRR;953
2019;OUT;SERGIPE;ÓLEO DIESEL;TRR;1067
2019;SET;SERGIPE;ÓLEO DIESEL;TRR;878
2019;JUN;MINAS GERAIS;ÓLEO DIESEL;TRR;65517,625
2019;MAI;MINAS GERAIS;ÓLEO DIESEL;TRR;70004,966
2019;ABR;MINAS GERAIS;ÓLEO DIESEL;TRR;67348,978
2019;JUL;MINAS GERAIS;ÓLEO DIESEL;TRR;78963,304
2019;OUT;MINAS GERAIS;ÓLEO DIESEL;TRR;77339,951
2019;SET;MINAS GERAIS;ÓLEO DIESEL;TRR;65512,419
2019;AGO;MINAS GERAIS;ÓLEO DIESEL;TRR;76596,303
2019;MAR;MINAS GERAIS;ÓLEO DIESEL;TRR;66442,446
2019;OUT;BAHIA;ÓLEO DIESEL;TRR;26878
2019;SET;BAHIA;ÓLEO DIESEL;TRR;23374
2019;AGO;BAHIA;ÓLEO DIESEL;TRR;27743,4
2019;NOV;BAHIA;ÓLEO DIESEL;TRR;25878
2019;FEV;MINAS GERAIS;ÓLEO DIESEL;TRR;62519,507
2019;JAN;MINAS GERAIS;ÓLEO DIESEL;TRR;61283,637
2019;DEZ;BAHIA;ÓLEO DIESEL;TRR;19596
2019;SET;PERNAMBUCO;ÓLEO DIESEL;TRR;5528,8
2019;AGO;PERNAMBUCO;ÓLEO DIESEL;TRR;6318,6
2019;JUL;PERNAMBUCO;ÓLEO DIESEL;TRR;5936,25
2019;OUT;PERNAMBUCO;ÓLEO DIESEL;TRR;7137,65
2019;JAN;ALAGOAS;ÓLEO DIESEL;TRR;1633
2019;DEZ;PERNAMBUCO;ÓLEO DIESEL;TRR;7049
2019;NOV;PERNAMBUCO;ÓLEO DIESEL;TRR;7517
2019;JUN;PERNAMBUCO;ÓLEO DIESEL;TRR;5975,5
2019;JAN;PERNAMBUCO;ÓLEO DIESEL;TRR;5914,65
2019;DEZ;PARAÍBA;ÓLEO DIESEL;TRR;0
2019;NOV;PARAÍBA;ÓLEO DIESEL;TRR;0
2019;FEV;PERNAMBUCO;ÓLEO DIESEL;TRR;5363,05
2019;MAI;PERNAMBUCO;ÓLEO DIESEL;TRR;6103,8
2019;ABR;PERNAMBUCO;ÓLEO DIESEL;TRR;5650,2
2019;MAR;PERNAMBUCO;ÓLEO DIESEL;TRR;4983,5
2019;DEZ;ALAGOAS;ÓLEO DIESEL;TRR;2576
2019;NOV;ALAGOAS;ÓLEO DIESEL;TRR;3157
2019;OUT;ALAGOAS;ÓLEO DIESEL;TRR;3619
2019;JAN;SERGIPE;ÓLEO DIESEL;TRR;902
2019;ABR;SERGIPE;ÓLEO DIESEL;TRR;1015
2019;MAR;SERGIPE;ÓLEO DIESEL;TRR;939
2019;FEV;SERGIPE;ÓLEO DIESEL;TRR;597
2019;SET;ALAGOAS;ÓLEO DIESEL;TRR;1800
2019;ABR;ALAGOAS;ÓLEO DIESEL;TRR;2175
2019;MAR;ALAGOAS;ÓLEO DIESEL;TRR;1927
2019;FEV;ALAGOAS;ÓLEO DIESEL;TRR;1934
2019;MAI;ALAGOAS;ÓLEO DIESEL;TRR;2557
2019;AGO;ALAGOAS;ÓLEO DIESEL;TRR;2107
2019;JUL;ALAGOAS;ÓLEO DIESEL;TRR;1754
2019;JUN;ALAGOAS;ÓLEO DIESEL;TRR;1910
2019;JUL;ALAGOAS;ÓLEO DIESEL;POSTO REVENDEDOR;19454
2019;JUN;ALAGOAS;ÓLEO DIESEL;POSTO REVENDEDOR;18108,972
2019;MAI;ALAGOAS;ÓLEO DIESEL;POSTO REVENDEDOR;20298,5
2019;AGO;ALAGOAS;ÓLEO DIESEL;POSTO REVENDEDOR;20206
2019;NOV;ALAGOAS;ÓLEO DIESEL;POSTO REVENDEDOR;22037,2
2019;OUT;ALAGOAS;ÓLEO DIESEL;POSTO REVENDEDOR;23343,5
2019;SET;ALAGOAS;ÓLEO DIESEL;POSTO REVENDEDOR;20993,5
2019;ABR;ALAGOAS;ÓLEO DIESEL;POSTO REVENDEDOR;20455,67
2019;NOV;PERNAMBUCO;ÓLEO DIESEL;POSTO REVENDEDOR;90304,371
2019;OUT;PERNAMBUCO;ÓLEO DIESEL;POSTO REVENDEDOR;95374,231
2019;SET;PERNAMBUCO;ÓLEO DIESEL;POSTO REVENDEDOR;86228,999
2019;DEZ;PERNAMBUCO;ÓLEO DIESEL;POSTO REVENDEDOR;92094,182
2019;MAR;ALAGOAS;ÓLEO DIESEL;POSTO REVENDEDOR;19946,5
2019;FEV;ALAGOAS;ÓLEO DIESEL;POSTO REVENDEDOR;19479,067
2019;JAN;ALAGOAS;ÓLEO DIESEL;POSTO REVENDEDOR;20728
